HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
3QMELQS6Z8UOC74HJHKD6GGT6WSR6L,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,373ERPL3YSRW0PDM5WX85A4W0APTRM,A36TSXV3SXLWOQ,143,100% (1/1),100% (1/1),100% (1/1),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/5.jpg,2,1,,
3QMELQS6Z8UOC74HJHKD6GGT6WSR6L,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3A1COHJ8NNE0DB7V6TAJ0A63ZO68HF,A3OOJ7UQEPKM8F,58,100% (1/1),100% (1/1),100% (1/1),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/5.jpg,1,1,,
39WICJI5BWBYHF3QAWGSLG685M9Z3G,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SUWZRL0M2W1PNX5ND5FVTDZ1DOE6J,A1JUR7QCV4GS1,91,100% (8/8),100% (8/8),100% (8/8),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/6.jpg,1,1,,
39WICJI5BWBYHF3QAWGSLG685M9Z3G,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3VAR3R6G1TKA5STIA659KJ34BAK8O3,A2G23RE33ZMMAR,43,100% (3/3),100% (3/3),100% (3/3),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/6.jpg,1,1,,
39WICJI5BWBYHF3QAWGSLG685M9Z3G,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3U0SRXB7CHOY5C8280BWWBY4BS3NRF,A3TDRHK841GOSB,46,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/6.jpg,1,1,,
3LXX8KJXQZS8XDEZPW6LWV2QLAGO9K,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3K4J6M3CXIC0W35ZJLCFB10XACTGAS,A1JUR7QCV4GS1,140,100% (8/8),100% (8/8),100% (8/8),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/7.jpg,1,1,,
3LXX8KJXQZS8XDEZPW6LWV2QLAGO9K,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3ZSY5X72N1UGNX8E9FB9B0Y9128ORV,A36TSXV3SXLWOQ,26,100% (1/1),100% (1/1),100% (1/1),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/7.jpg,1,2,,
3LXX8KJXQZS8XDEZPW6LWV2QLAGO9K,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3TU5ZICBRHKDQ46YPJXD9OY4QB2Q8T,A389UA2GRCJ6,156,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/7.jpg,1,2,,
3X52SWXE10OI0KU4S27MFFGKUXIWCL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34FNN24DCQS3COEIIV74AQRFNUI5Y9,A1JUR7QCV4GS1,76,100% (8/8),100% (8/8),100% (8/8),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,1,1,,
3X52SWXE10OI0KU4S27MFFGKUXIWCL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3WSELTNVR7L418R53LBMAKFM061TAE,A28TA25NJGLL3Y,166,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,1,1,,
3X52SWXE10OI0KU4S27MFFGKUXIWCL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33UKMF931D39G4QE9L235P5EOVMTTZ,A3T6VDT9HQOV3N,115,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,1,2,,
3MQKOF1EF57S5C0ISY2XZLY2FXUWDL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3F1567XTN0OD49P8UB3R9KTFAHKQ9I,A160BYMX7X0EPG,73,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/0.jpg,1,2,,
3MQKOF1EF57S5C0ISY2XZLY2FXUWDL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3N1FSUEFL9JIIUFR8U1GSDB05AID45,A1UTY4CQSZ8NW,58,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/0.jpg,1,2,,
3MQKOF1EF57S5C0ISY2XZLY2FXUWDL,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SEPORI8WRI0NK049D04W8G3L2NZA0,AGYT38VVSA48K,83,100% (6/6),100% (6/6),100% (6/6),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/0.jpg,1,1,,
3ODOP6T3BV3TT0JIL3CX8AO7YD724X,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3MX2NQ3YCDDECJO8DZL2RCK6LOO5X3,A27BN3L3PUVO39,163,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/1.jpg,1,1,,
3ODOP6T3BV3TT0JIL3CX8AO7YD724X,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3DR23U6WE9X7RL8HJQD8635DLLZTE9,A3AHEYM7TME2TV,133,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/1.jpg,1,4,,
3ODOP6T3BV3TT0JIL3CX8AO7YD724X,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,37XITHEIS0SFE8BBJA2IG04SCOPRC1,ARI1I8F8U5VMJ,58,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/1.jpg,1,4,,
3SX4X51T93SM2WO4H2KLSQDARSYOAZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3W92K5RLWY0M8UJDDKKK3RNL5DG5V0,A27BN3L3PUVO39,123,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/2.jpg,1,1,,
3SX4X51T93SM2WO4H2KLSQDARSYOAZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3MB8LZR5BJCMU8SM63MKI781B59KLH,A389UA2GRCJ6,41,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/2.jpg,1,1,,
3SX4X51T93SM2WO4H2KLSQDARSYOAZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33JKGHPFYGD78WVA3SFFAC4U555NMS,A3GEH2H8KT3WWN,20,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/2.jpg,1,1,,
3QXFBUZ40NZIPSL4ZOO4NIG279ZGUG,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3QUO65DNQY783P0VD96EGBLT81COUZ,A2I2VRN2PLOU7T,169,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/3.jpg,1,1,,
3QXFBUZ40NZIPSL4ZOO4NIG279ZGUG,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3IUZPWIU1SQ2524LAHTMRIPH9CDKWA,A3OOJ7UQEPKM8F,87,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/3.jpg,1,1,,
3QXFBUZ40NZIPSL4ZOO4NIG279ZGUG,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KKG4CDWKMH6F42AWEWE6HSAEP294J,ATNY69UI91LMQ,137,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/3.jpg,1,1,,
378G7J1SKOHXXIEIOTDH53GNF9VWEE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3MAOD8E57UTI28UEHZHOLTKSC9ONXB,A2I2VRN2PLOU7T,82,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/4.jpg,1,1,,
378G7J1SKOHXXIEIOTDH53GNF9VWEE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3HFNH7HEMLXSJJCG8H9111F2EUFQG9,AGYT38VVSA48K,93,100% (6/6),100% (6/6),100% (6/6),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/4.jpg,1,1,,
378G7J1SKOHXXIEIOTDH53GNF9VWEE,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3B837J3LDSFVLP07GWSIV58AYRBSRW,ATNY69UI91LMQ,104,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/4.jpg,1,1,,
31HLTCK4COEI27A44EY9J4ILLG8GV5,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3RU7GD8VPSCA9CKS34OTQA8VX9NSP4,A3AHEYM7TME2TV,159,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/5.jpg,1,1,,
31HLTCK4COEI27A44EY9J4ILLG8GV5,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3B2X28YI30Y3IKLLDM3PUL7EYGB6BB,A9OXIUVTRY3EM,72,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/5.jpg,1,1,,
31HLTCK4COEI27A44EY9J4ILLG8GV5,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3G5W44VEUB168GELVCP45F3TFONGK7,AL6WVDF2EZZKJ,76,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/5.jpg,1,1,,
3P4ZBJFX3YMP3WEEJ4XNNL1NRAAWFW,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3ZOTGHDK5MUSOC8RO4BE1A35N4RSON,A1CK4WWKFMOTYN,105,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/6.jpg,1,1,,
3P4ZBJFX3YMP3WEEJ4XNNL1NRAAWFW,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,35GMH2SV3I0RET39N9R9CTZQMDIEO8,A2I2VRN2PLOU7T,165,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/6.jpg,1,1,,
3P4ZBJFX3YMP3WEEJ4XNNL1NRAAWFW,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3EFVCAY5L7SW4H2LUTD4CNMICGAJ8V,AL2SD472TW4LI,48,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/6.jpg,1,1,,
3KWGG5KP7MLMV80QO01Z6HETWV4MCK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33PPUNGG3COSM1MLBOMQRY5DL6BRZ0,A27BN3L3PUVO39,152,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,2,,
3KWGG5KP7MLMV80QO01Z6HETWV4MCK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SKEMFQBZ7ORF183CEDGD2MVR5A8KJ,A2HHA9EDBXOU7P,67,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,1,,
3KWGG5KP7MLMV80QO01Z6HETWV4MCK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SB4CE2TJZEBIP0P8VCJZN0SD2QAXF,A2NN0IBW60H3NY,32,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/7.jpg,1,1,,
3LN3BXKGD3EVHWA9UO35561ZSPAWGV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3B1NLC6UG3F7J7B184UC1WPS9YTPGH,A1O4AAQX2KCD3N,39,100% (14/14),100% (13/13),100% (13/13),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,1,,
3LN3BXKGD3EVHWA9UO35561ZSPAWGV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3B1NLC6UG3F7J7B184UC1WPS9YTGP8,AH0NG7PISCRNQ,129,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,1,,
3LN3BXKGD3EVHWA9UO35561ZSPAWGV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3RANCT1ZVJ0OKVBM941SARLU12TBUI,AWGGLWWAXQGN0,74,100% (4/4),100% (4/4),100% (4/4),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,1,,
3PKJ68EHEQFNB85L7V281GJS5TEJHM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3J88R45B2KHI5T6RXEUGPIPNCOQPXA,A1S05Q05GCT274,42,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/0.jpg,1,1,,
3PKJ68EHEQFNB85L7V281GJS5TEJHM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3X1FV8S5J1AKOR8XUG3B7OEAVMUVG8,A3MZUG72V5PSN6,21,100% (12/12),100% (12/12),100% (12/12),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/0.jpg,1,1,,
3PKJ68EHEQFNB85L7V281GJS5TEJHM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3EQHHY4HQWB3QXTIOPLY3QKBIYSG5M,AZQZ31OWH88HI,39,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/0.jpg,1,1,,
3S4TINXCD36RL6TWNGKHN1XG9AJOBU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3RXCAC0YIV8MDFCKMNS1FAU2KOT8GG,A1JUR7QCV4GS1,64,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/1.jpg,1,1,,
3S4TINXCD36RL6TWNGKHN1XG9AJOBU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LEP4MGT3KJ23T00N9B30RH6F2YBD8,A1WM3INNDW2776,66,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/1.jpg,1,1,,
3S4TINXCD36RL6TWNGKHN1XG9AJOBU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3TPZPLC3M4V6PVZDDPNSI20J5TP3PO,AH0NG7PISCRNQ,176,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/1.jpg,1,1,,
33QQ60S6BV1LEOAJLMZ12QTM0SAU0R,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,374TNBHA8FES5AXG2NV781M6JQ5QY7,A36TSXV3SXLWOQ,97,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/2.jpg,1,1,,
33QQ60S6BV1LEOAJLMZ12QTM0SAU0R,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GM6G9ZBKRG5390U0O1RJBAMUNQTMY,A3T6VDT9HQOV3N,108,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/2.jpg,1,2,,
33QQ60S6BV1LEOAJLMZ12QTM0SAU0R,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3VAR3R6G1TKA5STIA659KJ34BAKO8J,ATNY69UI91LMQ,87,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/2.jpg,1,1,,
3ZTE0JGGDHBAVBL21GGCYL3YRVJOC1,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3L0KT67Y8IZ4IQCTURKC31171EQSYY,A1XCZSIB9QLS14,42,100% (7/7),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/3.jpg,1,2,,
3ZTE0JGGDHBAVBL21GGCYL3YRVJOC1,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3M68NM076LQQYR2A9JPFU0CIG2ER69,A36TSXV3SXLWOQ,114,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/3.jpg,1,1,,
