HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
3N7PQ0KLJ8806KCUE92F065QE163EN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3W8CV64QJ6I0RGQ5BLGX061E4F99HH,A36WGC00R5TWWB,8,100% (53/53),100% (53/53),100% (53/53),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/8.jpg,1,2,,
3N7PQ0KLJ8806KCUE92F065QE163EN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3JMSRU9HQMDM4DC6OLDN7LTY3RZEVL,ADQHGQF65JJ08,6,100% (2/2),0% (0/0),0% (0/0),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/8.jpg,1,2,,
3N7PQ0KLJ8806KCUE92F065QE163EN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3RUIQRXJBF7XEEA4R3YLX7LGLQYLLW,AQPFTUIJ0PW2N,4,100% (43/43),100% (43/43),100% (43/43),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/8.jpg,1,2,,
3NCN4N1H2J093LTKM1K48CXBGLKNBN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3JBT3HLQFCL7AO66YWI1M35Y597PZH,A1OFWSASAXNSQ3,15,100% (8/8),100% (8/8),100% (8/8),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/1.jpg,1,1,,
3NCN4N1H2J093LTKM1K48CXBGLKNBN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3WS1NTTKE2VYHQBMGZ944AO8LW1F0C,A38CDYAQ00NBGE,5,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/1.jpg,1,1,,
3NCN4N1H2J093LTKM1K48CXBGLKNBN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3LRKMWOKB90BIH50WY7PQQX5UZG2Z8,A9GVQKHW5M6T7,16,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/1.jpg,1,1,,
3NFWQRSHWHXT6AOE4ZT51IFZU7QGFQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3WJEQKOXACL3SOFW12RC4EWRT8V1AP,A1MXDBILWV8RXN,9,100% (55/55),100% (41/41),100% (41/41),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,2,,
3NFWQRSHWHXT6AOE4ZT51IFZU7QGFQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3E1QT0TDFTS096IFCBS40M7IKM68IK,A36WGC00R5TWWB,10,100% (53/53),100% (53/53),100% (53/53),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,2,,
3NFWQRSHWHXT6AOE4ZT51IFZU7QGFQ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3TXWC2NHN39PHP4LMFSW4K8GDQOS9J,AQPFTUIJ0PW2N,25,100% (43/43),100% (43/43),100% (43/43),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,3,,
3NOEP8XAV7LGJ98Y7CPE1YTYZ39PXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3B837J3LDSFVLP07GWSIV58AJCVSR7,A1AJGIOBFVELS3,9,100% (59/59),100% (59/59),100% (59/59),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+wedding/5.jpg,1,1,,
3NOEP8XAV7LGJ98Y7CPE1YTYZ39PXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3Y5140Z9D1ZLFYHWYSUFM8289W5PIK,A1OFWSASAXNSQ3,14,100% (8/8),100% (8/8),100% (8/8),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+wedding/5.jpg,2,3,,
3NOEP8XAV7LGJ98Y7CPE1YTYZ39PXU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PWWM24LHWHWYL4DN87CD601VQ9829,A37NZ5CUEO3RX7,19,100% (37/37),100% (29/29),100% (29/29),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+wedding/5.jpg,2,4,,
3NQUW096O9R0RSB2C4QT4EYWNQHL99,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3V5Q80FXI1AAXOY7BRCGMPSQF4H32C,A1BF1W2XN5BWFQ,15,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,1,,
3NQUW096O9R0RSB2C4QT4EYWNQHL99,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3ATTHHXXWE7QO7JNKJ4WGLOBBVEIX1,ADQHGQF65JJ08,10,100% (2/2),0% (0/0),0% (0/0),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,3,,
3NQUW096O9R0RSB2C4QT4EYWNQHL99,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3X65QVEQI464BAGYEQ5MUOVTRHLCL8,AZ0KS5UTO3EJ2,8,100% (3/3),100% (2/2),100% (2/2),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+bride/8.jpg,1,1,,
3NRZ1LDP8ZP5O48D8UDZYJ99737PZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3P529IW9K24BEM085SVN2UGWOUCLFR,A14KDNZSWDFIE7,11,100% (3/3),100% (3/3),100% (3/3),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,2,2,,
3NRZ1LDP8ZP5O48D8UDZYJ99737PZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3QY5DC2MXV3EXCN2E6NOTHCF1L6FUG,A1AJGIOBFVELS3,13,100% (59/59),100% (59/59),100% (59/59),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,1,1,,
3NRZ1LDP8ZP5O48D8UDZYJ99737PZR,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3DBQWDE4YAH90PA4BTYTTAT84VY5NU,A2E6Z6NDAES26P,8,100% (109/109),100% (109/109),100% (109/109),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+groom/8.jpg,2,3,,
3NSCTNUR3260UMIMCNOMJKDJ7IZ5AK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3QHK8ZVMIQ1L15OS0Q9RJ4PB9WKBLZ,A1BF1W2XN5BWFQ,13,100% (3/3),100% (3/3),100% (3/3),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,1,,
3NSCTNUR3260UMIMCNOMJKDJ7IZ5AK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3NQL1CS15VRKAITXOMPHEOLEL34YVK,A2E6Z6NDAES26P,6,100% (109/109),100% (109/109),100% (109/109),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,1,,
3NSCTNUR3260UMIMCNOMJKDJ7IZ5AK,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3RSDURM96E53877BTW07EKXSL81YEE,A38CDYAQ00NBGE,8,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,4,,
3NSCTNUR3260UMIMCNOMJKDJ7IZA5P,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3KGTPGBS614UWIBQQB8H9YIQSH0U2A,A1AJGIOBFVELS3,17,100% (59/59),100% (59/59),100% (59/59),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,1,,
3NSCTNUR3260UMIMCNOMJKDJ7IZA5P,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PB5A5BD0ZPID171CI0V1AY7UP87G4,A9GVQKHW5M6T7,14,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,3,,
3NSCTNUR3260UMIMCNOMJKDJ7IZA5P,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3F6KKYWMNFK442PXQZGCRMH0HCWDNA,AQPFTUIJ0PW2N,36,100% (43/43),100% (43/43),100% (43/43),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt3/a+photo+of+a+wedding/8.jpg,1,1,,
3NZ1E5QA72K5DWNEI1OIEVXPP0K5BF,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3N8OEVH1FV9DQKGYHNU5H5T4B07OOW,A14KDNZSWDFIE7,36,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
3NZ1E5QA72K5DWNEI1OIEVXPP0K5BF,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,33SA9F9TR1DZJ2CBEVIJTNCCA00WEC,A2325LZL2NO9BI,10,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
3NZ1E5QA72K5DWNEI1OIEVXPP0K5BF,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3EJJQNKU9VO6VGMR52GJRR18A1EHRB,A2E6Z6NDAES26P,5,100% (109/109),100% (109/109),100% (109/109),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
3NZ1E5QA72K5DWNEI1OIEVXPP0KB5L,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3IAEQB9FMI3URWYBI07ZN5URAO0WDK,A1SFU0DP72G7Q7,27,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,2,,
3NZ1E5QA72K5DWNEI1OIEVXPP0KB5L,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3GNCZX450M669GYYM4225AEPWO1AP2,A37NZ5CUEO3RX7,40,100% (37/37),100% (29/29),100% (29/29),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,2,,
3NZ1E5QA72K5DWNEI1OIEVXPP0KB5L,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,34PGFRQONSU7UIY3SWTAQ3P4F8WJWK,ACA4DW9ZKSIWT,40,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+wedding/6.jpg,1,3,,
3O2Y2UIUDTDY8WKXUQEKZA7S1O7FKS,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3OE22WJIGM7BO1DBSMYI5GGT8NEQUK,A38CDYAQ00NBGE,4,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/5.jpg,1,2,,
3O2Y2UIUDTDY8WKXUQEKZA7S1O7FKS,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3K2755HG5WMSGACGSBXZJH8RFLADF3,A3O0NNIW4KA2PV,6,100% (49/49),100% (6/6),100% (6/6),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/5.jpg,1,2,,
3O2Y2UIUDTDY8WKXUQEKZA7S1O7FKS,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3QY7M81QHB5NFN3K29LAZ2Q016OK7J,A9GVQKHW5M6T7,16,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt4/a+photo+of+a+bride/5.jpg,1,2,,
3O4VWC1GFZP8H0YMSAD6XMIIJ923J8,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PM8NZGV82Z35576XR95PNFX25UQXB,AD1ILDUXZHASF,5,100% (206/206),100% (74/74),100% (74/74),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/0.jpg,1,1,,
3O4VWC1GFZP8H0YMSAD6XMIIJ923J8,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,382M9COHELYMRYN6JV3IBZRFPKQEUW,AOYOTGAGF02CH,10,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/0.jpg,1,1,,
3O4VWC1GFZP8H0YMSAD6XMIIJ923J8,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3A4NIXBJ7AIHKWSPRFZ0XK05LVOMLZ,AZ0KS5UTO3EJ2,8,100% (3/3),100% (2/2),100% (2/2),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt1/a+photo+of+a+groom/0.jpg,1,1,,
3OCZWXS70RQHQ59Q9EDCSYTU1UYL5I,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3VAR3R6G1TKA5STIA659KJ34WV48OE,A2E6Z6NDAES26P,11,100% (109/109),100% (109/109),100% (109/109),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
3OCZWXS70RQHQ59Q9EDCSYTU1UYL5I,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,37W3JXSD6ARXP7T2EWUD0Q4SSC5YWT,A3VPLXN0T0AIBH,26,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
3OCZWXS70RQHQ59Q9EDCSYTU1UYL5I,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3CPLWGV3MSIS1CCGEJBA5QYAQRGN92,AOYOTGAGF02CH,36,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+wedding/5.jpg,1,1,,
3OEWW2KGRMUK03RG1CBNIRLG9G1DOZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3PMBY0YE2BM9A8FPPT2WPF4YRN3C9A,A1AJGIOBFVELS3,10,100% (59/59),100% (59/59),100% (59/59),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/5.jpg,1,1,,
3OEWW2KGRMUK03RG1CBNIRLG9G1DOZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3GDTJDAPVYUM5P86XQQWSFEZ1VQ8M0,A3VPLXN0T0AIBH,9,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/5.jpg,1,1,,
3OEWW2KGRMUK03RG1CBNIRLG9G1DOZ,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3CTOC39K3B9S43X2KOLYYNQNMHOJ7J,AD1ILDUXZHASF,20,100% (206/206),100% (74/74),100% (74/74),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt2/a+photo+of+a+bride/5.jpg,1,2,,
3OID399FYJQQUQEN29SXVXC2HFADFD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,36V4Q8R5ZOJSBT82JK7WE6ZZV1BQMS,A1OFWSASAXNSQ3,9,100% (8/8),100% (8/8),100% (8/8),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,1,,
3OID399FYJQQUQEN29SXVXC2HFADFD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3LKC68YZ3EMLVTP089LFYZ6QE26WOG,A3O0NNIW4KA2PV,7,100% (49/49),100% (6/6),100% (6/6),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,3,,
3OID399FYJQQUQEN29SXVXC2HFADFD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,37WLF8U1WT94BNPFJZGITOQ46V56K7,A9GVQKHW5M6T7,12,0% (0/0),0% (0/0),0% (0/0),groom,Is the image about groom?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,3,,
3OKP4QVBQ5GYAJ76TJ7DNH48XRDAG7,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3A0EX8ZRNC7514VRJ5YHDCR7IBOYBE,A1BF1W2XN5BWFQ,10,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
3OKP4QVBQ5GYAJ76TJ7DNH48XRDAG7,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3B1NLC6UG3F7J7B184UC1WPSUJCGPI,A1RCVIJAS2Z3GC,33,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
3OKP4QVBQ5GYAJ76TJ7DNH48XRDAG7,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3TMFV4NEPCXIA12K1SWJ1DGQZX38WQ,A2WGHG61ZYF5A7,10,100% (45/45),100% (45/45),100% (45/45),bride,Is the image about bride?,https://minidalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
3OKP4QVBQ5GYAJ76TJ7DNH48XRDGAD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3180JW2OT8VDHZJJWV6103CRVBUJ55,A2FWZ6J3IT32RJ,16,100% (5/5),100% (5/5),100% (5/5),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/5.jpg,1,1,,
3OKP4QVBQ5GYAJ76TJ7DNH48XRDGAD,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4759081;OriginalHitTemplateId:928390828;,180,259200,3JV9LGBJWXXPY7Z0T4HXCWK2KEGGO1,A3O0NNIW4KA2PV,8,100% (49/49),100% (6/6),100% (6/6),bride,Is the image about bride?,https://mindalle-images.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+bride/5.jpg,1,1,,
